"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Ware","GA","Waycross","13","299",1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3707865168539,51.330766489825,52.5154457193292,53.1205673758865,53.3333333333333,54.3059026289283,54.8534798534799,53.5714285714286,53.5714285714286,54.8387248375224,57.4402467232074,56.9456427955134,60.1005020343096,58.1180366670984,57.6942991767203,54.6448087431694,57.2916666666667,56.0263653483992,57.7705827937095,57.4136008918618,57.4136008918618,57.7907672973928,57.4952475577088,55.5295220243674,54.3478260869565,54.9006622516556,55.338283530389,57.3944908656007,54.6748133143755,54.5757191088174,53.9074738491081,54.6748133143755,53.9335026726053,55.0460067756903,54.8205333977331,52.8745570603369,52.8745570603369,52.167090840702,53.4701857282502,53.6556064073227,53.7325185124761,53.7974683544304,54.2400057838034,54.4099163467957,53.7974683544304,53.4616352760009,53.5074475309039,52.472647702407,51.1029411764706,51.4820442562378,54.4993662864385,54.5138888888889,57.0381231671554,56.9723277265328,57.5010580287316,54.6289620300576,58.7062749984098,58.2552693208431,56.9732743957095,57.2005162117364,58.1063717738236,56.7936736161035,57.1367462096184
"Cowley","KS","Arkansas City-Winfield","20","035",1185,58.4158415841584,60.4420714399255,61.5434500648508,61.0795454545455,60.1255886970173,60.7522951208896,58.4789075372928,57.6181188030764,57.1619217081851,55.8899398108341,55.8751027115859,54.3879626432365,54.6493556619825,53.9167184639259,53.9274283127028,52.7295285359802,52.6361292756539,52.9765784114053,52.9765784114053,52.3533316957025,51.7125837676843,51.2050643209437,49.812030075188,48.7910189982729,46.38515674984,49.1480996068152,50.2775038067553,50.3875968992248,51.6014234875445,54.4609450217456,54.8436937820953,54.8824360319911,55.0722404275344,55.0722404275344,55.0722404275344,54.9560931222529,54.2539920159681,55.045871559633,52.6162790697674,54.0972222222222,56.1134326378229,53.4224598930481,54.5722713864307,54.1724296911019,52.5599128540305,50.758321612752,50.4569589751041,49.4853523357086,51.7858058657785,47.2957867746187,50.0663129973475,52.7044854881267,52.4805087773175,52.6623756582797,51.5657469198716,53.4440807029156,53.5533655158297,53.5533655158297,55.5934515688949,57.0398642917727,58.7254922733565,60.7541899441341,61.4657210401891,61.3445378151261,61.3283342260311,60.3716031828105,55.0766283524904,57.1354222075724,58.7057516951134,58.3333333333333,56.0874704491726,57.2755417956656,59.0272973596218,61.5015974440895,59.0729970384226,61.085626911315,62.0988854267027,63.0236112709924,60.4569388300498,60.2110022607385,59.3671347953544,55.9226623376623,56.8356374807988,56.5985130111524,53.7762237762238,54.788961038961,56.0788450166037,58.3499342969777,60.5263157894737,60.2110745614035,60.1676717836257,62.4139931888679,61.3540197461213,59.3267755838778,61.1928104575163,58.4795321637427,57.9704146515845,56.6789569834753
"Albany","WY","Laramie","56","001",1186,,,,,,,,,,,,,,,,163.929040735874,169.972696900706,169.834678519905,169.395832895559,167.763157894737,166.666666666667,166.123755125952,165.441176470588,162.271733976539,159.712842980492,155.103668261563,149.876441515651,153.64238410596,159.032258064516,160.60362385435,160.100442824854,162.384799022874,165.232358003442,161.386631945061,161.356297093649,162.366745038053,167.843563280826,167.850353068984,169.487176948866,167.982365857006,169.60747225825,167.428935529514,160.632330443651,158.537096305349,165.232358003442,163.048115290976,147.911051212938,142.857142857143,149.311789347696,145.334434351775,148.59437751004,157.828282828283,159.639992360581,161.512027491409,165.863614341085,165.071770334928,173.2,169.776119402985,170.957204244497,168.807947019868,169.692186266772,166.259991595821,168.807947019868,165.286144578313,165.116279069767,165.286144578313,173.584905660377,174,169.498885850299,169.730713638763,162.962962962963,158.849557522124,160.068358389668,155.232849273911,160.421545667447,156.324558608247,165.274150741216,174.553571428571,172.194461174435,173.228346456693,177.895322939866,184.575471698113,185.364039054709,181.722728163759,173.602853745541,176.800826800827,176.728537701879,172.991071428571,177.844512195122,181.818181818182,179.036458333333,170.79971551372,166.894589654781,167.672471249743,167.630057803468,166.880616174583,162.538699690402,160.714285714286
"Lincoln","NE","North Platte","31","111",1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5889570552147,83.399209486166,83.0555555555556,83.0555555555556,83.0555555555556,83.0555555555556,80,82.325338894682,83.0346475507766,86.1062661498708,86.4611260053619,87.1212121212121,87.0716724589964,88.879284462136,88.1176470588235,86.0393603936039,84.1628896083981,83.0555555555556,81.03181272509,79.9746161664224,82.3900686400686,83.125,88.9137949760864,89.9454875832829,89.9454875832829,88.4433962264151,84.1339358924564,85.5344887010729,90.8618899273105,90.1201602136182,91.6707420699711,91.4410311997139,91.9021789401875,91.9736842105263,91.5646853146853,94.3829312611721,99.2477432296891,100.274725274725,100.289593784838,100.620576339737,98.2786885245902,96.5270684371808,93.9289274106175,95.1006715511068,96.3034519827998,99.7222222222222,102.913752913753,102.927464692171,105.267423014587,104.933546845312,104.457929283915,103.009259259259,101.190476190476,99.8677248677249,99.6675694301708,98.618913791694,99.7222222222222,101.02095415631,103.644200626959
"Hale","TX","Plainview","48","189",1188,49.3895671476138,50.1338688085676,49.7617179780907,50.9976703350197,56.1346664403119,56.6398356132442,56.5060509929874,58.3211322596389,55.3546201835558,53.7280701754386,51.7011834319527,51.7011834319527,51.7011834319527,52.2038842932508,51.1924342105263,54.0603248259861,56.1959654178674,53.4660766961652,52.8090810404667,52.3500155899477,52.8788881535407,51.8211430263548,47.2861842105263,52.7392739273927,48.4995789020485,50.4950495049505,51.821608040201,48.6143573921715,49.633272511071,53.8847117794486,54.5271260997067,50.5123834643841,50.4746129122771,51.747572815534,55.0413223140496,55.0413223140496,55.0413223140496,56.8181818181818,56.3985088985089,52.7685671152506,52.7750905657505,56.3985088985089,60.9599589322382,58.6390927284857,56.832298136646,58.6390927284857,59.3896713615023,58.6136595310907,58.9310781179556,61.4720394736842,60.8449652186277,60.4637749566821,60.3140569294431,59.4916170903191,61.0898661567878,61.2113402061856,60.4346024415411,58.9005235602094,58.9005235602094,60.9166599254782,60.7420179415453,58.9005235602094,59.9969311207092,59.591771214067,62.0208861692894,60.3856562922869,61.4089345857302,60.3856562922869,60.3856562922869,60.4281290158835,59.0687977762335,62.8146453089245,63.2228409349271,63.3833922261484,61.0804174340086,58.9947866623964,61.9850385691277,60.0370028782492,61.9850385691277,62.3013350286078,62.7061091236233,61.8289353958144,62.724658519051,61.8289353958144,59.6612992781788,58.7058038692462,60.0111234705228,60.116868120733,60.0770598101291,60.6612685560054,62.3549883990719,62.5663830884249,62.7777777777778,63.9583333333333,65.1962525518135,65.6740686121589,64.9580411869146,63.7281892030043
"Halifax","VA",,"51","083",1189,73.6939571150098,73.7341772151899,74.476175126011,75.2867996687871,74.4398627541723,74.6102449888641,76.1274215636492,75.9897828863346,75.6428272942953,75.6227758007118,74.6102449888641,73.729927302918,73.9087078621334,74.0612648221344,74.4751082251082,73.7561509021323,74.4047619047619,75.8062793435232,74.239417989418,73.8888888888889,73.0180103884372,73.8888888888889,74.6052894954508,72.992700729927,75.4531722054381,73.7037037037037,73.6881350376926,73.0506822612086,71.2480299949161,70.0447407581454,67.244985849637,68.6528842060451,62.8698224852071,63.5454545454545,67.2360248447205,65.5634825551116,64.3634016106443,64.2922794117647,66.5714285714286,68.7741935483871,66.5714285714286,66.6666666666667,62.2014537902388,65.7483552631579,65.7483552631579,62.2014537902388,62.2014537902388,66.5634920634921,66.8898809523809,67.6324038160059,69.5846276146389,70.9280303030303,73.7981150793651,74.5614035087719,75.1398779247203,75.2797558494405,74.235066833751,73.6875,70.3828828828829,68.4523809523809,63.8545308857809,64.386056521689,68.75,70.4596136362191,68.4523809523809,67.9976851851852,68.1437125748503,70.1709536861339,77.2018783500961,78.9098081694229,76.5052059755545,76.3975155279503,73.7370567932225,71.8544085346721,74.3303571428571,75.236824912892,70.3600993377483,70.1069291127198,70,70.2032304791947,68.0583003952569,70.0231808103205,69.9805447470817,70,71.3664596273292,70.3600993377483,72.9037267080745,70.0231808103205,69.9805447470817,67.2120125504258,67.8395061728395,65.3409090909091,65,66.6894418872267,70.8216619981326,68.8289835164835,63.0787037037037,60.5082908163265
"Webster","MO","Springfield","29","225",1190,78.0646972512781,76.3267482121065,78.4330008227067,77.0063629175453,77.9564942778808,76.1350808372773,75.6949806949807,75.469387755102,75.4912921180202,75.2482303480074,74.1486704808205,73.4409799554566,71.4537865748709,71.7139881710716,71.9408081957883,71.7998796686259,72.3739950821134,72.3531920077973,72.3646336553945,72.8643216080402,72.7325020053963,72.6100905383924,72.7238095238095,70.847972972973,69.6797520661157,69.9283770761295,68.7679083094556,69.6788742441491,69.6779964221825,71.7404676484774,70.101268860002,69.2795029451203,68.3029189483763,69.3528258156534,69.4472531176272,69.6272660623834,68.8960079565842,69.5054945054945,71.284632034632,71.676778819636,72.3214285714286,71.6642754662841,72.4968193384224,72.4968193384224,73.2276119402985,72.4936386768448,71.3571428571429,71.8809980806142,72.1153846153846,74.800796812749,75.5533425081247,73.758389261745,75.8605587251,75.5148678731675,75.2824858757062,76.5718961815665,75.6644397914116,76.4900107209087,75,74.9677419354839,74.8755683872449,77.2619047619048,77.267316017316,77.2727272727273,77.2727272727273,75.3540429419826,75.4800071211523,74.89760093622,75.2734224992689,74.89760093622,75.1770214709913,73.3920704845815,72.5,74.9408050513023,75.3657555011888,75.8663366336634,74.6081129940145,74.7234496604493,74.6304297227314,74.883555393022,74.883555393022,75.5952707229429,75.4911642411642,75.1203204660077,75.1554828937384,77.1221360652285,79.655612244898,77.2418058132344,77.2441955018724,77.0075101097631,78.581635486514,76.5426283560999,77.1936274509804,78.6502164502164,77.475,77.7903817671708,77.475,81.310123683005
"Scotland","NC","Laurinburg","37","165",1191,70.0193942157867,70.0945906369316,71.3002873563218,74.235807860262,74.6835443037975,75.2768241591994,75.2807434082424,72.5477707006369,74.6051790919618,74.340770791075,73.2990956841014,74.2196913249545,74.7702589807853,72.1131903240529,71.116588612774,72.1131903240529,72.619142821238,72.7554179566563,72.1042084168337,72.7550837624387,71.7911877394636,70.556826849733,71.7268797010176,70.4005934718101,71.8157181571816,71.6625716625717,69.3384239214249,68.1761786600496,68.8674698795181,68.2575241458781,69.0948044991966,66.8967445548617,67.0971074380165,65.3023142277884,67.990832696715,67.6778801624433,67.3906668366697,67.0715118661029,66.5555555555556,67.9358361393783,68.0879536114787,67.3913043478261,67.8375803762801,69.2410827755655,68.302752293578,65.8945648863302,64.6138313982837,64.5,64.1319280054019,63.6822194199243,62.5823451910408,61.9834710743802,62.131983099725,63.5831107257062,66.2380936734877,66.9807763230684,67.8692699490662,66.7342799188641,66.1798265632131,66.7342799188641,67.5872093023256,67.4072410147992,67.781007751938,66.1430434826402,67.9250956697306,71.4900947459087,70.8467915590009,71.8561584840655,74.9583333333333,70.7916666666667,70.2787593246957,61.3246056092311,60.4673118808403,62.4143256578201,60.73264781491,63.3558549201271,64.0495867768595,62.3264068869141,62.9120879120879,63.9724537876042,64.8285449490269,67.5318909266597,69.4608116269753,79.2670318142387,70.9421112372304,70.9508315776262,72.4876441515651,74.3289745354439,75.4409527095417,77.3052424202371,84.4907407407407,80.8326574749932,81.5843023239597,80.3035164893097,78.3475783475783,71.2248572707276,70.3901327298261,72.8808507531181
"Perry","OH","Columbus","39","127",1192,97.8384660346686,96.6579292267366,93.0748229043684,95.9429824561404,95.3993055555556,91.8831168831169,92.5522549589714,84.5899470899471,87.2816593886463,83.9616402116402,84.571174418336,78.2019704433498,75.3894484820151,77,77,83.4996070340898,88.9930555555556,86.8938763128678,89.1964285714286,89.0997023809524,92.443729903537,91.2434041134925,86.280487804878,84.9019607843137,86.8264993662564,84.7271812655193,85.3624736776911,87.3725109276348,86.3613977485929,93.4765122265122,85.1843153098775,86.480451366815,85.0150171624714,80.5,85.2965819758989,85.0813402283991,87.5299853372434,87.5299853372434,91.9360793011629,99.9615384615385,99.9615384615385,100.625,97.0266990291262,97.620492371706,92.2916666666667,96.3840899959823,95.1638931573188,94.0888554216867,93.1948411835936,92.7507960744395,88.6933466421847,85.6643356643357,79.4930875576037,85.4166666666667,86.0763888888889,89.1410199226881,87.2194513715711,88.2491987179487,88.0608974358974,83.7873232058669,83.9989185653051,82.7617155029094,80.1526717557252,77.7758049242424,75.7352941176471,79.7112798898284,81.3716670178149,80.5312235094659,80.215611754733,76.0794737019685,69.3876566142191,70.2933985330073,74.4946463977737,74.6096401900883,77.8819444444444,86.0164141414141,83.9374179790026,82.3095823095823,84.4431547619048,85.8918128654971,85.5769230769231,84.8074823647968,85.4803493449782,80.4971988795518,78.7037037037037,88.7721238938053,89.6987536119377,88.9153240334167,89.6207255011481,86.7032967032967,86.7032967032967,84.3434898865744,87.1511627906977,86.7032967032967,86.6898148148148,83.5928861676249,87.3249761222541,84.933881460971
"Lee","IL","Dixon","17","103",1193,92.2619047619048,85.2373887240356,90.1546391752577,90.1546391752577,84.1346153846154,88.2299863387978,90.1546391752577,94.2855092668526,92.7299703264095,86.6,84.7215189873418,80.0386861313869,80.0386861313869,76.7771450265755,76.3333333333333,82.1386861313869,80.1798949225957,83.2666666666667,80.891321440857,83.7268991081981,83.2666666666667,80.5770470664088,79.517577092511,80.9523809523809,80.5770470664088,74.6522411128284,78.7634408602151,80.1339285714286,74.6525094453031,78.0532262409914,79.9333333333333,79.2070484581498,77.6668325660487,74.6102449888641,77.7013164603903,72.8732924363092,74.4478685156651,74.8371335504886,70.054232344103,76.1986301369863,75.3680647766629,78.8108108108108,80.6200145032632,81.0550781038863,82.0669671603348,81.3218390804598,79.9333333333333,77.6913875598086,75.82549803187,75.5088640840446,77.0925110132159,78.2208588957055,78.0208333333333,74.4617224880383,76.4042677713478,75.7710531020919,75.4641509433962,73.7664397248815,72.7471590909091,72,73.949124726477,73.6089743589744,73.2652243589744,78.7168648446196,77.5862068965517,76.8693973020017,77.289976647001,79.2305167115647,75.1333961079724,75.1913265306122,73.8520408163265,70.7070707070707,71.875,74.6367239101717,78.890756302521,78.0266877708559,76.4905804035149,78.046875,79.5979151154133,79.6341223928715,79.5833333333333,78.4455277132426,77.7025699168556,77.0990423905694,74.6682283858071,79.1284987277354,79.5833333333333,78.5714285714286,79.1666666666667,77.022637458196,77.1230502599653,77.8564958592133,78.1297319806178,78.252957233849,76.1184210526316,71.9485661246125,74.8846003979259,73.1958061002179
"Douglas","MN","Alexandria","27","041",1194,112.847222222222,111.784436493739,110.710321864595,110.714285714286,113.498789346247,114.545851235231,115.47619047619,115.530303030303,112.302927927928,111.551339285714,112.655581693755,107.388059701493,106.251941555172,106.93215339233,109.583333333333,111.966376236291,121.052371541502,127.276903134662,133.676268861454,134.060954667541,134.445640473628,134.497404436055,129.785297042008,124.817431561997,126.311188811189,126.311188811189,130.515463917526,130.515463917526,132.814044082211,129.016129032258,126.78002180448,126.279216677195,127.724504794568,128.408631341062,128.113553113553,122.976887351787,121.705710337736,122.47191011236,127.286555398286,128.398791540786,135.40004492363,138.854166666667,144.651124338624,144.742063492063,144.791666666667,143.373254744587,138.810719509249,135.613593802291,134.937238493724,134.937238493724,141.01220845481,142.688041125541,143.228578818661,147.332743884468,148.663199915958,149.372115427701,149.134377576257,153.54609929078,153.670634920635,149.134377576257,149.55985915493,151.880276285495,153.205128205128,153.205128205128,157.206928804229,156.25,152.849740932642,150.78318219291,150.216280533232,147.915620291311,145.630336514314,143.803611499855,143.565088263385,146.133006358561,151.607298001738,150.481927710843,152.586938083121,156.25,155.175906070353,156.940063091483,156.800100105976,157.277309173774,156.607770330027,155.187074829932,151.567239635996,153.714088806001,154.55340438842,161.255411255411,166.666666666667,166.666666666667,166.318428750522,167.004048582996,164.605488369483,162.097523219814,162.464183381089,155.038759689922,160.060883785812,152.050264550265
"Oneida","WI",,"55","085",1195,140.10989010989,138.811728395062,136.6796875,134.615384615385,134.53859508547,136.146496064848,131.746031746032,131.873727087576,130.172413793103,129.820852674768,128.845664886855,127.199944690265,125.924665038818,123.721122112211,130,130.278079710145,134.211834908006,138.519841269841,144.791666666667,147.054176726828,146.736490054568,147.364771151179,145.495943952802,142.767857142857,142.767857142857,140.944664902998,145.3125,142.852040816327,147.569444444444,150.735294117647,150.401069518717,151.522341392697,150.735294117647,144.933228593873,142.314664502164,141.922124350009,137.92426335175,133.365072427572,135.708928571429,137.468030690537,145.148376259798,146.902654867257,149.918037844508,149.95,143.999800602623,145.044642857143,141.734693877551,141.230769230769,138.299103070842,142.755102040816,147.394518097643,146.43237486688,147.290901156881,148.705357142857,147.5,146.832041795268,147.5,145.817120622568,141.022508189324,135.791925465839,132.551020408163,128.296335447498,135.869565217391,139.760197368421,142.767857142857,142.8125,145.427553444181,147.214596949891,147.506639126586,146.238938053097,142.174796747967,143.409464099119,141.002949852507,140.222482435597,142.111348716929,145.36157779401,148.877551020408,150,146.470588235294,150.568181818182,146.18320610687,145.095160594574,143.229166666667,139.291401273885,137.5,138.727002957012,141.957706874006,144.00480998829,149.232699100835,153.010204081633,158.771929824561,157.168126684636,154.814814814815,155.056325823224,152.816742081448,155.902777777778,150.588398402839,149.57264957265
"Saint Bernard","LA","New Orleans","22","087",1196,77.8571428571429,78.780245319561,77.9932383040936,78.5714285714286,75.7142857142857,75.2941176470588,75.5356079995238,75.4245283018868,75.0635850699063,74.9166666666667,76.0927152317881,74.75,72.6545454545455,73.2553099263112,72.0400039075856,72.0210686577245,71.5978157644824,71.6,71.4410256410256,69.8981221165964,71.6,71.4053724053724,72.289156626506,71.8550545604282,70.3571428571429,71.6,71.7703349282297,71.2820512820513,72.7930190351581,74.0398550724638,74.468085106383,75.3164556962025,75.3535353535353,76.4748035136385,79.8586572438163,76.6402714932127,75.6563359730543,75.9747856632532,73.3122362869198,71.1138799309424,70.6565656565657,71.2983392047199,69.7974860335195,71.3565728685426,75.2150537634409,78.4929356357928,78.4929356357928,78.7526427061311,75.9308993556124,74.9753694581281,73.9130434782609,77.2343713309649,79.316857284,79.6116504854369,81.0742764622546,76.6315789473684,77.1557271557271,77.2872447948251,75.7507583417594,76.1920644201127,76.4058679706602,77.2549019607843,77.1557271557271,77.5862708719852,77.6623376623377,84.1633466135458,84.8960109103307,85.9073359073359,85.9073359073359,81.2414767192675,82.9166666666667,81,85.5134474327628,85.7050483596131,91.2406432152659,92.2496570644719,91.3094540668341,92.6666666666667,93.4660495214129,96.6096544538983,99.9249249249249,100,100,99.4736842105263,96.9196640249272,99.593984962406,96.7401316528499,95.7862092862093,96.0769230769231,98.1247274313127,96.9222462203024,97.0325516815797,97.5655085332519,97.9985584816006,93.6604189636163,96.8898474618655,95.9302325581395,99.0799716914367
"Prince George","VA","Richmond","51","149",1197,127.2,126.230956709414,124.435032129485,124.265323257767,122.286009702178,122.976274758568,122.518382352941,123.233760075865,121.882486453085,120.58674759737,120.169082125604,118.130542301922,116.106148187073,111.335677965068,112.207670720299,111.522603381827,111.44578313253,113.179347826087,112.856511939571,111.344256518675,112.869822485207,110.942198117115,110.061646851607,111.154530471589,110.840037543577,110.682618197591,110.165289256198,108.255639097744,107.065201122544,107.497016429312,107.815736402963,110.132158590308,106.248588906927,106.595764514169,109.304860199516,107.69759346331,107.578475336323,107.258258127176,108.698969858833,110.845158444232,108.79705400982,108.325123152709,108.325123152709,111.260437399159,109.770645978108,110.831760385116,108.279635169433,108.979079339904,108.619481429573,110.606060606061,110.23014468455,109.985528219971,112.216666666667,112.925600026267,111.209147002703,110.870800927031,110.454173486088,108.257191201354,109.207624070966,108.200566413626,109.335059317035,112.51428699851,110.468607811903,111.838142754405,113.740022805017,113.851530909695,115.651611322603,113.562621674238,113.500927579428,111.617861989769,110.34244206157,106.896551724138,107.334533966085,107.413624566016,108.53553189035,111.888687942127,111.202151839399,110.435850214856,111.981724787164,110.008628127696,112.450937291098,114.23118865867,116.571211353269,115.720524017467,116.666666666667,114.850394502889,115.492870619529,114.252859680904,116.285024406397,119.323529411765,120.492271341563,120,119.283196861766,120.612635609445,120.370507595406,119.729965156794,120.266948854678,120.778827926958
"Jasper","TX",,"48","241",1198,77.6283618581907,75.2730496115373,74.655228077155,74.9414519906323,74.7787610619469,72.2543352601156,72.6753246753247,75.7543553946443,74.8233957249928,73.3333333333333,73.0938123752495,71.7008115446807,68.9676592246853,66.9264656048797,72.2065348931021,71.4010997541361,70.264396957624,73.8244241634072,74.3155149934811,73.0894837144837,71.4285714285714,69.8824778146419,70.1571050790611,70.264396957624,71.3158453548403,73.9982578397212,68.6406566070745,69.6161015688025,69.1390060284613,67.2113754950124,71.3265913146936,71.2725539330186,70.4059829059829,71.4513427974435,74.6055809910757,74.3358129649309,74.1003246450843,71.8714768883878,71.5474209650582,69.0425026399155,71.0206713246227,73.1990231990232,72.6487960018174,72.96818762336,71.1193568336425,72.8956228956229,73.4168852342589,72.7874276261373,72.6351351351351,73.8830486202365,75.2824858757062,76.1360751459761,72.6351351351351,72.7874276261373,69.6286472148541,70.2398824372134,69.8700661926943,68.7328835582209,69.1666666666667,68.3153770812929,69.2758887171561,69,69.2505133470226,72.4528301886792,72.5844397856976,72.0412355739204,71.8188397843799,70.3125,72.3652164971975,72.6062104678457,69.3452380952381,68.1464174454829,69.3576388888889,71.4914694551458,72.7374228293708,75.4048582995951,74.1371138222943,77.1216617210683,72.968324919756,75.932396745208,79.1713961407492,79.1713961407492,77.9510811768876,79.4172932330827,78.2482598607889,79.9333333333333,80.0518134715026,81.0726446283716,78.781512605042,77.8212344720497,78.411920323685,78.781512605042,79.8212005108557,79.251269035533,79.95,79.1289592760181,78.4471922561302,81.1635676794138
"Cocke","TN","Newport","47","029",1199,109.343434343434,110.437925170068,108.275862068966,114,109.749541961423,108.083113758735,106.49502072819,108.178178382718,106.112054329372,103.095238095238,103.723812020875,100.213675213675,100.167224080268,94.9313621964097,98.2595525192812,98.813056379822,95.6914893617021,91.5047280789069,91.5697674418605,95.5803435156114,99.6687370600414,97.8991596638655,98.7518355359765,97.8991596638655,97.1348707197764,95.5555555555556,94.7345705653863,94.6969696969697,93.5242200328407,93.4523809523809,91.3508230452675,93.5491071428571,94.6679644508034,94.7336561743341,95,94.508547008547,92.9176755447942,93.8463446275946,95.4494382022472,93.5453435453435,96.5183752417795,97.0951079238853,101.222826086957,100.746268656716,104.83682983683,104.119047619048,104.092261904762,103.024054982818,102.72414870353,102.082781057959,98.0896289719819,98.8956766917293,101.941747572816,102.072538860104,101.529153963415,103.833043981481,103.333726645595,101.531181381909,100.283176984162,97.4412020905923,96.2766513377926,99.3596386647102,99.7683351131627,102.644348778369,104.441411935953,106.71313760866,110.119047619048,108.333333333333,106.273088613514,104.960294208351,101.890756302521,98.0830059060469,96.4063486337812,93.3911882510013,92.8339140534262,92.721432347721,91.5136003211884,92.1979894604193,94.4703699899864,96.4020771513353,94.3204868154158,96.5909090909091,100.274725274725,100.417004695528,101.66802278275,103.044665426623,103.734439834025,104.013694638695,103.747442758238,101.190476190476,101.190476190476,103.542234332425,106.026785714286,106.510043288375,106.127450980392,105.229591836735,103.156916147279,101.908373786408
"Beauregard","LA","De Ridder","22","011",1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5454545454545,79.2482365514784,84.0043091603703,86.7158671586716,88.6792452830189,92.8869060604738,96.1642857142857,87.6282917602851,79.9428571428571,88.2085335064311,79.3326366019381,77.3682412999712,77.6531492666091,80.7475317348378,81.3580767608604,83.6408169051918,79.1379310344828,83.2752613240418,81.0502283105023,86.2009585419191,85.4131054131054
"Whitley","KY","London","21","235",1201,,,,66.4251207729469,71.7930555555556,64.8538961038961,64.5539906103286,64.9392361111111,67.3487921501088,69.7097222222222,71.6111111111111,69.8450712143928,69.975,72.9936880072137,72.9968440036069,70.7604780615586,72.4287054409006,73.1487055990367,72.875,69.4444444444444,69.6212905452036,70.7916666666667,69.7981366459627,70.0722284961415,67.6666666666667,66,70.8333333333333,75.6696428571429,75.2431850789096,76.4580098343685,74.8309178743961,72.4810675648091,74.8309178743961,74.7592089371981,84.5586224410064,80.1886458593165,83.5570872173412,81.25,78.0551111713666,78.0625,81.7708333333333,76.53218333747,75.1142271159732,76.6526019690577,76.4117647058823,74.6886120996441,69.9666666666667,73.4558823529412,72.935637778243,72.1938775510204,72.289156626506,72.3118279569892,74.4148936170213,76.2274134960182,79.8934108527132,78.375,76.5725806451613,74.2285714285714,74.4059523809524,75.4256854256854,75.2724445890733,75.1480637813212,74.0172531635058,75.1480637813212,75.1480637813212,76.6931968921736,79.9428571428571,82.1739130434783,82.7015398550725,81.6231343283582,82.1739130434783,82.0191599115696,81.8030050083472,80.5680218709398,79.9701886978858,79.6194135040873,80.0213675213675,74.3671266460777,74.7000103391232,75.4545454545455,74.4207865676302,74.9583333333333,74.7112263125194,72.7272727272727,72.3358585858586,75.4580001974139,74.9583333333333,76.3221459445716,74.9166666666667,74.4538564422648,74.896694214876,69.3318729463308,69.3318729463308,72.4033816425121,68.9363226505435,70.723064445939,71.7697132616487,75.1733567227324
"Wapello","IA","Ottumwa","19","179",1202,85.2272727272727,84.1836734693878,81.6717791411043,80.2158273381295,79.6818662190725,76.974182051018,79.4299450549451,77.6670761670762,77.3341523341523,77.0857844076107,76.0738177898258,73.4649122807018,72.8125,75.3976226993865,78.6068098568099,80.6899430697508,79.9123959159397,79.8944978632479,78.7714501810246,77.7432252332297,76.0803701442059,76.8292682926829,78.5208674304419,76.7502807937102,79.9278846153846,80.1785714285714,76.7201287418435,78.3767396459626,76.1043233082707,78.1984334203655,76.7502807937102,74.2713567839196,73.1566820276498,72.1744162640902,72.9166666666667,73.3214762116496,76.0690789473684,76.0442260442261,77.0725388601036,80.5571468078382,80.2041330645161,79.4930875576037,81.3858695652174,79.8611111111111,78.3132530120482,77.8310801307971,77.7345542736869,78.930754917597,75.5252100840336,77.6650911772593,77.8974514563107,78.9141414141414,80.4227941176471,80.498484338161,80.389968487395,82.5743873461716,78.125,78.7968441814596,80.1470588235294,82.1334978070175,83.0867850098619,77.4541967130639,76.0752688172043,75.7482215447154,79.265873015873,79.8212005108557,80.0395256916996,83.1343260763209,79.5502757742893,78.9525691699605,77.6353276353276,75.955265610438,74.385510996119,75.955265610438,74.2160605828053,74.7863247863248,71.6512540283032,77.5748556998557,77.2727272727273,77.0833333333333,79.5044058225013,78.9525691699605,75.5208333333333,77.2031351526965,75,74.4121421341816,76.5761398340586,76.8546322958088,80.183755101833,79.9761126269632,82.0552640640858,81.1371841155235,79.3119853151682,77.5,75.4375377187689,76.320939334638,74.7282608695652,73.9547038327526
