"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-01-31,67540,"23111","VA","Richmond","Hanover","Mechanicsville",1736,228600,0.00131406044678055,0.00483516483516484,0.0452674897119342,0.0399917381011929,0.00110024203034764,"2018-01","2018-Q1",228600,0,"2018-01"
2018-01-31,93212,"80022","CO","Denver","Adams","Commerce City",1737,278900,0.00685920577617328,0.0145507457257184,0.0856364344102764,0.146487098354551,,"2018-01","2018-Q1",278900,0,"2018-01"
2018-01-31,98482,"95928","CA","Chico","Butte","Chico",1738,316200,-0.00315258511979823,0.00349095525230086,0.0303030303030303,0.0634272423828539,0.00328436402530863,"2006-04","2006-Q2",347900,-0.0911181373958034,"2005-05"
2018-01-31,99072,"97080","OR","Portland","Multnomah","Gresham",1739,338400,0.00744269127716582,0.0174383644016837,0.0621468926553672,0.0979383052724774,0.0195257144361878,"2018-01","2018-Q1",338400,0,"2018-01"
2018-01-31,88588,"70433","LA","New Orleans","Saint Tammany","Covington",1740,230400,-0.00432152117545376,-0.00561070349589987,0.032258064516129,0.0435194773812477,,"2017-11","2017-Q4",231700,-0.00561070349589987,"2017-05"
2018-01-31,95797,"89101","NV","Las Vegas","Clark","Las Vegas",1741,139800,0.0115774240231548,0.0558912386706949,0.204134366925065,0.149027306469937,-0.0359453264121483,"2006-11","2006-Q4",221700,-0.369418132611637,"2004-09"
2018-01-31,60105,"06040","CT","Hartford","Hartford","Manchester",1742,174800,-0.00114285714285714,-0.00285225328009127,0.0294464075382803,0.0106281256201672,-0.018319384128013,"2007-10","2007-Q4",215200,-0.187732342007435,"2004-06"
2018-01-31,97850,"94804","CA","San Francisco","Contra Costa","Richmond",1743,439500,0.00918484500574053,0.0280701754385965,0.0651963160445952,0.188419666034543,0.0180247524986092,"2006-02","2006-Q1",449100,-0.021376085504342,"2005-10"
2018-01-31,70863,"30084","GA","Atlanta","Dekalb","Tucker",1744,219400,0.0110599078341014,0.0257129499766246,0.0645317806889859,0.0899922738143193,0.0157816870604905,"2018-01","2018-Q1",219400,0,"2018-01"
2018-01-31,93255,"80126","CO","Denver","Douglas","Highlands Ranch",1745,500400,0.00522298111691442,0.0197676788261667,0.0800777034319016,0.0829825512518245,0.0442317132082555,"2018-01","2018-Q1",500400,0,"2018-01"
2018-01-31,96668,"92127","CA","San Diego","San Diego","San Diego",1746,841500,0.00645855758880517,0.0234736073947945,0.0985639686684073,0.0633756897724516,0.0291085819734245,"2018-01","2018-Q1",841500,0,"2018-01"
2018-01-31,95800,"89104","NV","Las Vegas","Clark","Las Vegas",1747,186800,0.010275824770146,0.0331858407079646,0.195137555982086,0.161408289260089,-0.0196473768751012,"2006-09","2006-Q3",259800,-0.280985373364126,"2004-11"
2018-01-31,81298,"53218","WI","Milwaukee","Milwaukee","Milwaukee",1748,73300,0.0110344827586207,0.0441595441595442,0.148902821316614,0.067810065719806,-0.0402145328442316,"2006-10","2006-Q4",110800,-0.338447653429603,"2002-11"
2018-01-31,97933,"95023","CA","San Jose","San Benito","Hollister",1749,518500,0.00934397508273311,0.0204684117299744,0.0555781758957655,0.124867629436297,0.0443066049995926,"2005-09","2005-Q3",531800,-0.0250094020308387,"2005-07"
2018-01-31,84149,"59718","MT","Bozeman","Gallatin","Bozeman",1750,303600,0.0123374458152718,0.0383036935704514,0.115766262403528,0.0818124165390815,0.0179977193995127,"2018-01","2018-Q1",303600,0,"2018-01"
2018-01-31,95163,"86314","AZ","Prescott","Yavapai","Prescott Valley",1751,231400,0.00564971751412429,0.0171428571428571,0.0915094339622641,0.103682708707183,0.0118424751773185,"2006-08","2006-Q3",235800,-0.0186598812553011,"2006-05"
2018-01-31,96113,"90262","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lynwood",1752,437100,0.00459664444955183,0.0179319981369353,0.104345629105609,0.107448132584743,0.00133670241288675,"2007-05","2007-Q2",466800,-0.0636246786632391,"2006-06"
2018-01-31,96588,"92019","CA","San Diego","San Diego","El Cajon",1753,539500,0.00878833208676141,0.0127651586258682,0.0792158431686337,0.070979644529011,0.0153871589164742,"2005-09","2005-Q3",556900,-0.0312443885796373,"2005-03"
2018-01-31,94821,"85226","AZ","Phoenix","Maricopa","Chandler",1754,285700,0.00527797325826882,0.011685552407932,0.0672394471423235,0.076853517571986,0.00637848282985454,"2006-03","2006-Q1",305100,-0.0635857096034087,"2005-09"
2018-01-31,70566,"29577","SC","Myrtle Beach","Horry","Myrtle Beach",1755,127700,0.004720692368214,0.018341307814992,0.00709779179810726,0.034078308919075,-0.0295674310505418,"2006-08","2006-Q3",198200,-0.355701311806256,"2005-01"
2018-01-31,77923,"46037","IN","Indianapolis","Hamilton","Fishers",1756,264600,0.000378071833648393,0.00455580865603645,0.040912667191188,0.029771165632358,0.00900982976121156,"2018-01","2018-Q1",264600,0,"2018-01"
2018-01-31,99138,"97224","OR","Portland","Washington","Tigard",1757,417400,0.00143953934740883,0.0094316807738815,0.020787478601125,0.0883054070695766,0.021203298793725,"2018-01","2018-Q1",417400,0,"2018-01"
2018-01-31,399658,"85295","AZ","Phoenix","Maricopa","Gilbert",1758,307200,0.00589390962671906,0.0175554819476648,0.0760070052539405,0.0730839860331478,0.00856016881851529,"2006-03","2006-Q1",335800,-0.0851697438951757,"2005-08"
2018-01-31,75574,"40220","KY","Louisville/Jefferson County","Jefferson","Louisville",1759,176200,0.00113636363636364,0.00858614768174013,0.0208574739281576,0.0416212401188398,0.0216699757412744,"2018-01","2018-Q1",176200,0,"2018-01"
2018-01-31,69488,"27704","NC","Durham","Durham","Durham",1760,160400,0.00753768844221105,0.0229591836734694,0.117770034843206,0.0640435621946043,0.0249216869781379,"2018-01","2018-Q1",160400,0,"2018-01"
2018-01-31,60317,"06450","CT","New Haven","New Haven","Meriden",1761,157600,0.0089628681177977,0.0161186331399097,0.054180602006689,0.0122388751561193,-0.0200082975575181,"2007-04","2007-Q2",202400,-0.221343873517787,"2004-05"
2018-01-31,72716,"33613","FL","Tampa","Hillsborough","Lake Magdalene",1762,171200,0.0100294985250737,0.0325693606755127,0.0633540372670807,0.128113597368969,0.00430584722354599,"2006-11","2006-Q4",182600,-0.0624315443592552,"2006-02"
2018-01-31,89989,"73170","OK","Oklahoma City","Oklahoma","Oklahoma City",1763,176700,0,0.0045480386583286,-0.0412371134020618,0.013550287811346,0.0118264695711987,"2017-04","2017-Q2",186300,-0.0515297906602254,"2014-10"
2018-01-31,62028,"11217","NY","New York","Kings","New York",1764,1287500,0.0110727187058269,0.0470884840598569,0.176551219957964,0.125085372535672,0.0921790847177115,"2018-01","2018-Q1",1287500,0,"2018-01"
2018-01-31,62047,"11237","NY","New York","Kings","New York",1765,785200,0.00666666666666667,0.0268078985222963,0.071068067112263,0.163408235865384,0.0869188655864486,"2018-01","2018-Q1",785200,0,"2018-01"
2018-01-31,79480,"48917","MI","Lansing","Eaton","Waverly",1766,152900,0.00658327847267939,0.020694259012016,0.0929235167977127,0.0619699103697455,0.0065757115189331,"2006-03","2006-Q1",162400,-0.0584975369458128,"2004-02"
2018-01-31,80715,"51503","IA","Omaha","Pottawattamie","Council Bluffs",1767,175200,0.0103806228373702,0.0311948204826368,0.0748466257668712,0.0343189398054506,0.00974961848301925,"2018-01","2018-Q1",175200,0,"2018-01"
2018-01-31,78039,"46224","IN","Indianapolis","Marion","Indianapolis",1768,94900,-0.00315126050420168,0.0149732620320856,0.0463065049614112,0.0541629222045064,-0.00987393604022557,"2006-01","2006-Q1",107500,-0.117209302325581,
2018-01-31,96152,"90405","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Monica",1769,1628500,-0.00561763448739085,0.00592995243683983,0.07598282127519,0.121424641771692,0.0484021273373074,"2017-11","2017-Q4",1644400,-0.00966918024811481,"2017-11"
2018-01-31,96159,"90501","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1770,682400,0.00648967551622419,0.0203349282296651,0.100645161290323,0.0790860924769061,0.0202016807447158,"2018-01","2018-Q1",682400,0,"2018-01"
2018-01-31,61216,"08857","NJ","New York","Middlesex","Old Bridge Township",1771,342200,0.00499265785609398,0.00528789659224442,0.0130254588513914,0.0295015575571349,-0.00618411851025424,"2006-05","2006-Q2",379900,-0.099236641221374,"2005-05"
2018-01-31,96220,"90723","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Paramount",1772,409000,0.00565527415785591,0.0133795837462834,0.0860329261816251,0.125065383744337,0.00220248593460104,"2007-04","2007-Q2",432400,-0.0541165587419056,"2006-04"
2018-01-31,74238,"37207","TN","Nashville","Davidson","Nashville",1773,187800,0.00589180503481521,0.0347107438016529,0.213178294573643,0.14149591639125,0.0556198365065881,"2018-01","2018-Q1",187800,0,"2018-01"
2018-01-31,73155,"34653","FL","Tampa","Pasco","New Port Richey",1774,127000,0.0063391442155309,0.0241935483870968,0.183597390493942,0.133743487594581,0.00443709726147068,"2006-07","2006-Q3",147200,-0.137228260869565,"2005-07"
2018-01-31,99767,"98382","WA","Port Angeles","Clallam","Sequim",1775,313700,0.0116091583360206,0.0251633986928105,0.115576102418208,0.0671183787108527,0.00147831824254419,"2018-01","2018-Q1",313700,0,"2018-01"
2018-01-31,62077,"11365","NY","New York","Queens","New York",1776,822100,-0.00351515151515151,-0.0121365056476808,0.0660010373443983,0.0755417909786329,0.0255800717635744,"2017-10","2017-Q4",832200,-0.0121365056476808,"2017-09"
2018-01-31,72883,"33880","FL","Lakeland","Polk","Winter Haven",1777,130800,0,0.0171073094867807,0.13640312771503,0.135468006604964,-0.00271141635913963,"2006-10","2006-Q4",149400,-0.124497991967871,"2006-01"
2018-01-31,75718,"40515","KY","Lexington","Fayette","Lexington",1778,206500,-0.00577756379393356,-0.00768861124459395,0.0600616016427105,0.0396669225417736,0.0213964888910017,"2017-11","2017-Q4",208500,-0.00959232613908873,"2017-09"
2018-01-31,96479,"91732","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","El Monte",1779,518000,0.00935307872174591,0.0233109442907942,0.104948805460751,0.0894597665830594,0.0217055178746579,"2018-01","2018-Q1",518000,0,"2018-01"
2018-01-31,89935,"73110","OK","Oklahoma City","Oklahoma","Midwest City",1780,79900,-0.0049813200498132,-0.00249687890137328,0.0444444444444444,0.0315686507751132,0.0128826812647433,"2017-11","2017-Q4",80600,-0.0086848635235732,"2017-10"
2018-01-31,69304,"27330","NC","Sanford","Lee","Sanford",1781,126700,0,-0.00471327572663001,0.0168539325842697,0.0222477201995166,0.00603622082168931,"2017-10","2017-Q4",127300,-0.00471327572663001,"2017-10"
2018-01-31,71323,"30813","GA","Augusta","Columbia","Grovetown",1782,163900,0.00305997552019584,0.000610500610500611,0.0205479452054795,0.0345496894824933,0.00677406372162892,"2017-09","2017-Q3",164000,-0.000609756097560976,"2017-09"
2018-01-31,72028,"32506","FL","Pensacola","Escambia","Pensacola",1783,128100,0.00628436763550668,0.0239808153477218,0.140694568121104,0.0941211534318518,0.00309658849583228,"2006-05","2006-Q2",133900,-0.0433159073935773,"2005-11"
2018-01-31,84324,"60068","IL","Chicago","Cook","Park Ridge",1784,381800,0.00315291644771414,-0.00183006535947712,-0.0294865277071683,0.043489300775327,-0.012299745268748,"2006-08","2006-Q3",482700,-0.209032525378082,"2003-06"
2018-01-31,80288,"50317","IA","Des Moines","Polk","Des Moines",1785,116500,0.00953206239168111,0.0246262093227792,0.0639269406392694,0.0546173049789149,0.0119022406288265,"2018-01","2018-Q1",116500,0,"2018-01"
2018-01-31,72707,"33604","FL","Tampa","Hillsborough","Tampa",1786,149200,0.00268817204301075,0.0282563749138525,0.115097159940209,0.170867700808497,-0.000800751601793048,"2006-11","2006-Q4",171600,-0.130536130536131,"2005-12"
2018-01-31,63472,"14215","NY","Buffalo","Erie","Buffalo",1787,53100,-0.0130111524163569,-0.0166666666666667,0.0432220039292731,0.0369030667993535,,"2017-11","2017-Q4",54400,-0.0238970588235294,"2017-09"
2018-01-31,100018,"98908","WA","Yakima","Yakima","Yakima",1788,256100,-0.0142417244033872,-0.0225190839694656,0.0513136288998358,0.0665134120058934,0.0267923077919279,"2017-11","2017-Q4",262600,-0.0247524752475248,"2017-07"
2018-01-31,89006,"71291","LA","Monroe","Ouachita","West Monroe",1789,156100,-0.00509878903760357,-0.0194723618090452,-0.0138976626658244,0.053132877783111,0.0157624725545327,"2017-07","2017-Q3",162900,-0.041743400859423,"2016-12"
2018-01-31,92960,"79423","TX","Lubbock","Lubbock","Lubbock",1790,137400,-0.00217864923747277,0.00733137829912024,0.0200445434298441,0.043973306967737,0.0206500730906469,"2017-07","2017-Q3",137800,-0.00290275761973875,"2017-06"
2018-01-31,99521,"98036","WA","Seattle","Snohomish","Lynnwood",1791,486100,0.00976319069380972,0.0272612003381234,0.146191935864183,0.123381316224498,0.0291507284334562,"2018-01","2018-Q1",486100,0,"2018-01"
2018-01-31,97994,"95126","CA","San Jose","Santa Clara","San Jose",1792,982900,0.0141353693768056,0.0579054999461845,0.18421686746988,0.12069364361894,0.0483979075183334,"2018-01","2018-Q1",982900,0,"2018-01"
2018-01-31,70806,"30019","GA","Atlanta","Gwinnett","Dacula",1793,246600,0.00570962479608483,0.0181668042939719,0.0647668393782383,0.087800476459341,0.01124979794597,"2018-01","2018-Q1",246600,0,"2018-01"
2018-01-31,77045,"44145","OH","Cleveland","Cuyahoga","Westlake",1794,265000,0.00531107738998482,0.0102935569958063,-0.00188323917137476,0.0421240617144618,0.0183686371185217,"2017-02","2017-Q1",265500,-0.00188323917137476,"2017-02"
2018-01-31,92484,"78526","TX","Brownsville","Cameron","Brownsville",1795,114500,0.0204991087344028,0.0543278084714549,0.074108818011257,0.0442750770158369,0.0333207578903083,"2018-01","2018-Q1",114500,0,"2018-01"
2018-01-31,85993,"63304","MO","St. Louis","Saint Charles","Weldon Spring",1796,228000,0.00175746924428822,-0.00131406044678055,-0.0452261306532663,0.0393346338076954,0.00532831763463104,"2017-04","2017-Q2",246700,-0.0758005674908796,"2016-06"
2018-01-31,79263,"48601","MI","Saginaw","Saginaw","Saginaw",1797,39400,-0.0390243902439024,-0.139737991266376,0.0765027322404372,0.0227999819016287,,"2017-09","2017-Q3",46100,-0.145336225596529,"2017-04"
2018-01-31,96225,"90740","CA","Los Angeles-Long Beach-Anaheim","Orange","Seal Beach",1798,940400,0.00106450926123057,0.00998818601653958,0.0485003902330249,0.0726664289728471,0.0122009997019155,"2006-04","2006-Q2",975700,-0.0361791534283079,"2006-01"
2018-01-31,84296,"60031","IL","Chicago","Lake","Gurnee",1799,234900,0.00213310580204778,0,0.008587376556462,0.0365554596056399,-0.0137931534245478,"2006-11","2006-Q4",287200,-0.182103064066852,"2002-10"
2018-01-31,96750,"92243","CA","El Centro","Imperial","El Centro",1800,199900,-0.00199700449326011,0.0251282051282051,0.0649973361747469,0.100749809314734,-0.00720944259748468,"2006-07","2006-Q3",263300,-0.240789973414356,"2005-02"
2018-01-31,72450,"33147","FL","Miami-Fort Lauderdale","Miami-Dade","West Little River",1801,189900,0.0160513643659711,0.0579387186629526,0.220437017994859,0.206119685628876,-0.0149182728680486,"2007-07","2007-Q3",225600,-0.158244680851064,"2006-05"
2018-01-31,70892,"30115","GA","Atlanta","Cherokee","Canton",1802,262000,0.00421617477960905,0.0155038759689922,0.0659072416598861,0.0748803006206047,0.0190703688145402,"2018-01","2018-Q1",262000,0,"2018-01"
2018-01-31,80261,"50266","IA","Des Moines","Polk","West Des Moines",1803,228100,0.00661959399823478,0.0224114746750336,0.0565076424270496,0.0552748299789221,0.0250525646896103,"2018-01","2018-Q1",228100,0,"2018-01"
2018-01-31,79076,"48221","MI","Detroit","Wayne","Detroit",1804,63500,0.0241935483870968,0.0636515912897822,0.277665995975855,0.108148660259546,-0.0401879925370651,"2005-12","2005-Q4",111300,-0.429469901168014,
2018-01-31,100155,"99206","WA","Spokane","Spokane","Spokane Valley",1805,229000,0.0209540793580027,0.0470964791952446,0.15539858728557,0.0747466825446328,0.0218977820779518,"2018-01","2018-Q1",229000,0,"2018-01"
2018-01-31,72436,"33133","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1806,583400,-0.00426693975081072,-0.00392692504695237,0.0107415107415107,0.0817230619137856,0.00956966101813839,"2017-11","2017-Q4",587000,-0.00613287904599659,"2017-09"
2018-01-31,92448,"78414","TX","Corpus Christi","Nueces","Corpus Christi",1807,194500,0,0.00568769389865564,0.0356762513312034,0.044300701140116,0.0133757227527367,"2018-01","2018-Q1",194500,0,"2018-01"
2018-01-31,66818,"21208","MD","Baltimore","Baltimore","Pikesville",1808,237600,0.00806109461179465,0.00295483326298016,0.00465116279069767,0.0413793012751245,-0.0122253485367956,"2007-03","2007-Q1",278400,-0.146551724137931,"2005-09"
2018-01-31,99182,"97305","OR","Salem","Marion","Hayesville",1809,245900,0.0165357585779248,0.042832909245123,0.161549362305149,0.120370028898066,0.0251050084597879,"2018-01","2018-Q1",245900,0,"2018-01"
2018-01-31,84330,"60074","IL","Chicago","Cook","Palatine",1810,197300,0.0076608784473953,0.0138746145940391,0.0249350649350649,0.060625220868405,-0.0239795673062304,"2006-12","2006-Q4",261700,-0.246083301490256,"2002-12"
2018-01-31,71036,"30316","GA","Atlanta","Fulton","Atlanta",1811,245100,0.015748031496063,0.0376799322607959,0.12534435261708,0.166253596335667,0.0346171737976024,"2018-01","2018-Q1",245100,0,"2018-01"
2018-01-31,92658,"78749","TX","Austin","Travis","Austin",1812,342500,0.00735294117647059,0.0169239904988124,0.0426179604261796,0.0788912165625573,0.0363760692201955,"2018-01","2018-Q1",342500,0,"2018-01"
2018-01-31,65738,"19063","PA","Philadelphia","Delaware","Middletown Township",1813,360100,0.00924887892376682,0.0100981767180926,0.0449796865931515,0.0365048179611847,0.00528806358582568,"2018-01","2018-Q1",360100,0,"2018-01"
2018-01-31,99511,"98026","WA","Seattle","Snohomish","Edmonds",1814,528600,0.00993504012227742,0.0250145433391507,0.156673960612691,0.115821593780079,0.0329063028461387,"2018-01","2018-Q1",528600,0,"2018-01"
2018-01-31,85937,"63119","MO","St. Louis","Saint Louis","Webster Groves",1815,223100,0.0072234762979684,0.00540784136998648,-0.0341991341991342,0.0364876860149426,0.00578260525997676,"2016-12","2016-Q4",232200,-0.0391903531438415,"2016-05"
2018-01-31,67606,"23231","VA","Richmond","Henrico","Henrico",1816,173200,0.0128654970760234,0.0334128878281623,0.0968967701076631,0.0486231414333855,-0.000518150778077375,"2007-09","2007-Q3",175900,-0.015349630471859,"2007-05"
2018-01-31,97784,"94578","CA","San Francisco","Alameda","San Leandro",1817,632200,0.015745501285347,0.0411725955204216,0.126514611546686,0.145813047950623,0.0299816474525907,"2018-01","2018-Q1",632200,0,"2018-01"
2018-01-31,73244,"34983","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",1818,187400,-0.00372142477405635,0.000533902829684997,0.0653780557134736,0.16162827061008,0.0128113608262548,"2006-03","2006-Q1",229000,-0.181659388646288,"2005-03"
2018-01-31,96634,"92084","CA","San Diego","San Diego","Vista",1819,558300,0.00903668895716609,0.0251560778553066,0.085131195335277,0.0911793765437583,0.0194449980617304,"2018-01","2018-Q1",558300,0,"2018-01"
2018-01-31,86608,"64804","MO","Joplin","Jasper","Joplin",1820,111500,0.00541027953110911,0.0191956124314442,0.0401119402985075,0.0242729772676611,0.0307059083375714,"2009-11","2009-Q4",111600,-0.000896057347670251,"2009-11"
2018-01-31,96101,"90241","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Downey",1821,621600,0.00371387049895043,0.0205220817599737,0.088425844860795,0.0857850128419379,,"2018-01","2018-Q1",621600,0,"2018-01"
2018-01-31,94467,"84107","UT","Salt Lake City","Salt Lake","Murray",1822,240900,0.00837170364169108,0.0339055793991416,0.0915269596737653,0.0798057699298542,0.00852237668917333,"2018-01","2018-Q1",240900,0,"2018-01"
2018-01-31,66212,"20110","VA","Washington","Prince William","Manassas",1823,298100,-0.00467445742904841,-0.00334336342360415,0.00134363453140746,0.0424075960845682,-0.00799023922412578,"2006-06","2006-Q2",396800,-0.248739919354839,"2004-10"
2018-01-31,71475,"31210","GA","Macon","Bibb","Macon",1824,168800,-0.00354191263282172,-0.00530347672362994,0.0953926022063595,0.0213225800795045,-0.00439427294624084,"2007-03","2007-Q1",187900,-0.101649813730708,"2004-01"
2018-01-31,78298,"46835","IN","Fort Wayne","Allen","Fort Wayne",1825,123900,-0.000806451612903226,0.00649878147847279,0.0376884422110553,0.0263334468133714,0.0058325354003006,"2017-04","2017-Q2",124500,-0.00481927710843374,"2017-04"
2018-01-31,72157,"32707","FL","Orlando","Seminole","Casselberry",1826,208300,0.0111650485436893,0.028641975308642,0.10386857445681,0.117356135432424,-0.00133436959486644,"2006-08","2006-Q3",233700,-0.108686350021395,"2005-11"
2018-01-31,79019,"48154","MI","Detroit","Wayne","Livonia",1827,211400,0.00666666666666667,0.00714626012386851,0.0317227916056613,0.0892012808018256,0.0195433193421641,"2005-10","2005-Q4",215100,-0.0172013017201302,"2005-03"
2018-01-31,88699,"70601","LA","Lake Charles","Calcasieu","Lake Charles",1828,126300,0.00878594249201278,0.0369458128078818,0.284842319430315,0.129837140543817,0.0458104608092149,"2018-01","2018-Q1",126300,0,"2018-01"
2018-01-31,96128,"90292","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1829,1024200,0.00539903798959458,0.00579397034272807,0.0687676093081498,0.0907086788420566,0.0194674627898088,"2018-01","2018-Q1",1024200,0,"2018-01"
2018-01-31,71499,"31313","GA","Hinesville","Liberty","Hinesville",1830,116600,0.00690846286701209,0.00603968938740293,0.10941960038059,0.0135715469370741,-0.00549084760441199,"2008-07","2008-Q3",129300,-0.0982211910286156,"2007-08"
2018-01-31,62006,"11103","NY","New York","Queens","New York",1831,856500,0.0145700071073205,0.035796347805055,0.0795311318376607,0.104955542620516,0.0382055188387813,"2018-01","2018-Q1",856500,0,"2018-01"
2018-01-31,74400,"37643","TN","Johnson City","Carter","Elizabethton",1832,107700,0,-0.00277777777777778,0.0286532951289398,0.0391130246307354,0.0171035778065591,"2017-08","2017-Q3",108700,-0.00919963201471941,"2017-05"
2018-01-31,90959,"75501","TX","Texarkana","Bowie","Texarkana",1833,75000,0.0121457489878542,0.00671140939597316,0.0204081632653061,0.0133158370186153,-0.007911253363037,"2009-05","2009-Q2",85100,-0.118683901292597,"2005-01"
2018-01-31,96190,"90638","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Mirada",1834,573800,0.00525578135949544,0.0190019534718522,0.0683299199404208,0.0787974929895421,0.0164534678798942,"2018-01","2018-Q1",573800,0,"2018-01"
2018-01-31,62079,"11367","NY","New York","Queens","New York",1835,691100,0.00363055474876561,0.0307233407904549,0.157621440536013,0.106214428278067,0.055337248765609,"2018-01","2018-Q1",691100,0,"2018-01"
2018-01-31,72933,"33952","FL","Punta Gorda","Charlotte","Port Charlotte",1836,140400,-0.00284090909090909,0.0122566690699351,0.051685393258427,0.132398153124996,0.015486284580436,"2006-05","2006-Q2",165300,-0.150635208711434,"2005-05"
2018-01-31,97704,"94404","CA","San Francisco","San Mateo","Foster City",1837,1589400,0.0242959334922988,0.0644253951245647,0.172556252305422,0.133827504944108,0.0655189437350743,"2018-01","2018-Q1",1589400,0,"2018-01"
2018-01-31,97531,"94044","CA","San Francisco","San Mateo","Pacifica",1838,1001600,0.0162337662337662,0.060006349878294,0.15431600783681,0.127738934465091,0.0415722871429931,"2018-01","2018-Q1",1001600,0,"2018-01"
2018-01-31,78998,"48127","MI","Detroit","Wayne","Dearborn Heights",1839,142800,0.00563380281690141,0.0170940170940171,0.0826383623957543,0.14174752440457,0.00812467157136565,"2005-07","2005-Q3",153400,-0.0691003911342894,"2001-09"
2018-01-31,94792,"85086","AZ","Phoenix","Maricopa","Anthem",1840,345600,0.00144885540423066,0.0078740157480315,0.0498177399756987,0.0584897974876288,-0.00200321418627258,"2006-04","2006-Q2",429800,-0.19590507212657,"2005-04"
2018-01-31,97527,"94040","CA","San Jose","Santa Clara","Mountain View",1841,2321200,0.0182934854134679,0.0790758216726326,0.229318928079653,0.131721759601257,0.0833995537998193,"2018-01","2018-Q1",2321200,0,"2018-01"
2018-01-31,97434,"93726","CA","Fresno","Fresno","Fresno",1842,189700,0.0133547008547009,0.0220905172413793,0.106767794632439,0.0944604677102587,-0.00709515432499153,"2006-05","2006-Q2",256000,-0.258984375,"2004-11"
2018-01-31,71056,"30338","GA","Atlanta","Dekalb","Dunwoody",1843,478100,0.0092885792695799,0.0255255255255255,0.0375434027777778,0.0709938495889191,0.0179700934811311,"2018-01","2018-Q1",478100,0,"2018-01"
2018-01-31,91443,"76513","TX","Killeen","Bell","Belton",1844,148600,0.00677506775067751,0.0199039121482498,0.0682961897915169,0.0370256551605144,0.0110766373616182,"2018-01","2018-Q1",148600,0,"2018-01"
2018-01-31,93448,"80524","CO","Fort Collins","Larimer","Fort Collins",1845,383900,0.00708289611752361,0.0226425146510389,0.0744472432129863,0.0937148599725366,0.0499471309130259,"2018-01","2018-Q1",383900,0,"2018-01"
2018-01-31,94880,"85296","AZ","Phoenix","Maricopa","Gilbert",1846,291300,0.00552295478080773,0.018887722980063,0.0760990025858884,0.0774618730049268,0.00950729369126813,"2006-01","2006-Q1",318800,-0.0862609786700125,"2005-08"
2018-01-31,90007,"73401","OK","Ardmore","Carter","Ardmore",1847,98000,-0.0140845070422535,-0.0180360721442886,0.079295154185022,0.0429923298738528,,"2016-04","2016-Q2",102200,-0.0410958904109589,"2016-02"
2018-01-31,71520,"31405","GA","Savannah","Chatham","Savannah",1848,162000,0.00247524752475248,0.00808960796515246,0.0771276595744681,0.0443533991859655,0.00307610051417129,"2018-01","2018-Q1",162000,0,"2018-01"
2018-01-31,65783,"19115","PA","Philadelphia","Philadelphia","Philadelphia",1849,229800,0.00657030223390276,0.0254350736278447,0.0798872180451128,0.0345570464164,0.00153595965707587,"2007-08","2007-Q3",231700,-0.00820025895554597,"2007-07"
2018-01-31,69710,"28092","NC","Charlotte","Lincoln","Lincolnton",1850,122300,-0.0032599837000815,-0.00244698205546493,0.0968609865470852,0.0446590906067084,0.0114866860770075,"2017-11","2017-Q4",122900,-0.0048820179007323,"2017-10"
2018-01-31,88485,"70122","LA","New Orleans","Orleans","New Orleans",1851,178000,0.00338218714768884,0.02475532527346,0.0312862108922364,0.0691782485748862,,"2018-01","2018-Q1",178000,0,"2018-01"
2018-01-31,82257,"55407","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1852,224600,0.00044543429844098,0.00943820224719101,0.0359778597785978,0.0848100796729283,0.0144407620021583,"2018-01","2018-Q1",224600,0,"2018-01"
2018-01-31,93196,"80004","CO","Denver","Jefferson","Arvada",1853,386700,0.00781860828772478,0.0213946117274168,0.0652892561983471,0.11578488663283,0.0557889442849457,"2018-01","2018-Q1",386700,0,"2018-01"
2018-01-31,96117,"90266","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Manhattan Beach",1854,2466300,0.00313186366224681,0.0361734308041341,0.079816112084063,0.127319362378806,0.0525934432142237,"2018-01","2018-Q1",2466300,0,"2018-01"
2018-01-31,78917,"48035","MI","Detroit","Macomb","Clinton Township",1855,143400,0.0105708245243129,0.0505494505494506,0.1472,0.146468474479693,0.0168779613785863,"2005-12","2005-Q4",149900,-0.0433622414943296,"2003-07"
2018-01-31,74656,"38118","TN","Memphis","Shelby","Memphis",1856,75600,0.008,0.0257801899592944,0.150684931506849,0.0696103757250688,-0.00235028348961197,"2007-04","2007-Q2",82300,-0.0814094775212637,"2004-03"
